CREATED,UPDATED,PRECISION,ACCURACY,CAP_SCALE,X,Y,COMPILER,DES_REF,DES_TITLE,DES_TYPE,DESIGNATED,AMENDED,LINK,LEGISLATIO,CLASS,LOCAL_AUTH,PARISH,CATEGORY,Shape_Leng,Shape_Area,AREA
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384843,620353,Historic Environment Scotland,SM4864,"Sourhope,scooped homesteads 200m NE and 300m ENE of",Scheduled Monument,1990-10-29,,http://portal.historicenvironment.scot/designation/SM4864,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: scooped homestead,662.726912316,18609.4757963,18609.4757963
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,294249,620293,Historic Environment Scotland,SM4603,"Boghead,platform settlement 500m SW of",Scheduled Monument,1989-01-26,,http://portal.historicenvironment.scot/designation/SM4603,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawford,Prehistoric domestic and defensive: platform settlement,1086.89492102,71169.8167638,71169.8167638
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,348018,620289,Historic Environment Scotland,SM2224,Ashkirkshiel earthwork 1600m SE of Ashkirktown,Scheduled Monument,1962-03-13,1996-01-09,http://portal.historicenvironment.scot/designation/SM2224,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Ashkirk,Prehistoric domestic and defensive: fort (includes hill and promontory fort),632.480189377,22612.9088213,22612.9088213
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,165167,620111,Historic Environment Scotland,SM3683,"Kilkivan,old parish church 150m W of High Kilkivan",Scheduled Monument,1975-07-22,,http://portal.historicenvironment.scot/designation/SM3683,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Ecclesiastical: church,160.715339256,1694.0820712,1694.0820712
2001-01-01,2015-09-10,Within 1m,Location Digitised on OS MasterMap,2500,385409,620098,Historic Environment Scotland,SM4890,"Kaim Knowe,farmstead 850m E of Sourhope",Scheduled Monument,1990-10-29,2015-08-31,http://portal.historicenvironment.scot/designation/SM4890,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Secular: farmstead,398.30533938,9781.89428843,9781.89428843
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,165229,619877,Historic Environment Scotland,SM3652,"Cnocan a'Chluig,cairn & barrow 135m SSW of Kilkivan Quarry",Scheduled Monument,1975-04-09,,http://portal.historicenvironment.scot/designation/SM3652,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: barrow,258.860601698,4281.6468128,4281.6468128
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,383754,619875,Historic Environment Scotland,SM5174,"Bught Stack,field system",Scheduled Monument,1991-11-18,,http://portal.historicenvironment.scot/designation/SM5174,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: field or field system,1605.43297233,107375.080923,107375.080923
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384767,619813,Historic Environment Scotland,SM2160,"Park Law,fort",Scheduled Monument,1961-12-08,,http://portal.historicenvironment.scot/designation/SM2160,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: fort (includes hill and promontory fort),528.766903072,16290.4381803,16290.4381803
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,344594,619532,Historic Environment Scotland,SM2233,"Leap Linn,earthwork",Scheduled Monument,1962-04-03,,http://portal.historicenvironment.scot/designation/SM2233,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Ashkirk,Prehistoric domestic and defensive: enclosure (domestic or defensive),335.805745413,8070.4794361,8070.4794361
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,374749,619531,Historic Environment Scotland,SM2123,"Andrew's Knowe,cairn",Scheduled Monument,1961-08-23,,http://portal.historicenvironment.scot/designation/SM2123,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Hownam,Prehistoric ritual and funerary: cairn (type uncertain),83.06978064,549.116262179,549.116262179
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,383404,619463,Historic Environment Scotland,SM5193,"Swindon Cottage,farmstead 700m SE of",Scheduled Monument,1991-11-12,,http://portal.historicenvironment.scot/designation/SM5193,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Secular: farmstead,345.125628908,7365.04793198,7365.04793198
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,344140,619459,Historic Environment Scotland,SM2241,"Leap Hill,earthwork",Scheduled Monument,1962-04-18,,http://portal.historicenvironment.scot/designation/SM2241,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Ashkirk,Prehistoric domestic and defensive: enclosure (domestic or defensive),257.116736189,5260.64365508,5260.64365508
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,382502,619458,Historic Environment Scotland,SM3187,"Calroust,cultivation terraces",Scheduled Monument,1972-06-28,,http://portal.historicenvironment.scot/designation/SM3187,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: cultivation terraces,1724.74508817,180162.261201,180162.261201
2001-01-01,2012-07-09,Within 1m,Location Digitised on OS MasterMap,2500,165345,619403,Historic Environment Scotland,SM206,"Torchoillean,standing stone and cairn 850m NW of",Scheduled Monument,1936-10-02,1992-12-01,http://portal.historicenvironment.scot/designation/SM206,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: cairn (type uncertain),172.580064156,2364.42731665,2364.42731665
2001-01-01,2011-10-05,Within 1m,Location Digitised on OS MasterMap,2500,172893,619382,Historic Environment Scotland,SM248,"Kilkerran Cemetery, Cristin's Cross and MacEachern's Cross",Scheduled Monument,1927-11-04,2011-10-05,http://portal.historicenvironment.scot/designation/SM248,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Crosses and carved stones: cross (free-standing),63.380685898,192.427523167,192.427523167
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385004,619366,Historic Environment Scotland,SM4825,"Park Law,homestead 500m SE of",Scheduled Monument,1990-11-15,,http://portal.historicenvironment.scot/designation/SM4825,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: homestead,302.378310758,5650.45662724,5650.45662724
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,295540,619360,Historic Environment Scotland,SM4486,"Stoneyburn,platform settlement and field system 700m WSW of",Scheduled Monument,1988-03-28,,http://portal.historicenvironment.scot/designation/SM4486,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawford,Prehistoric domestic and defensive: field or field system,1119.64312622,86007.3899211,86007.3899211
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385893,619312,Historic Environment Scotland,SM5739,"Bonnie Laws,settlement and field system 850m NE of Cocklawfoot",Scheduled Monument,1993-09-14,,http://portal.historicenvironment.scot/designation/SM5739,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: settlement,1021.02261411,49301.3838806,49301.3838806
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385516,619294,Historic Environment Scotland,SM4994,"Bonnie Laws,cairn 700m N of Cocklawfoot",Scheduled Monument,1991-03-13,,http://portal.historicenvironment.scot/designation/SM4994,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric ritual and funerary: cairn (type uncertain),162.513109802,2101.62386701,2101.62386701
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,376559,619287,Historic Environment Scotland,SM1705,"Thowliestane Hill,fort",Scheduled Monument,1958-02-18,,http://portal.historicenvironment.scot/designation/SM1705,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Hownam,Prehistoric domestic and defensive: fort (includes hill and promontory fort),531.768813719,21258.2374908,21258.2374908
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,379104,619269,Historic Environment Scotland,SM2199,"Hownam Rings, fort, settlement, stone row and linear earthwork",Scheduled Monument,1962-02-28,1995-10-09,http://portal.historicenvironment.scot/designation/SM2199,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Hownam,Prehistoric domestic and defensive: palisaded settlement; Prehistoric ritual and funerary: stone rows; Secular: field system,1482.87983652,109747.375379,109747.375379
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,240035,619268,Historic Environment Scotland,SM4436,"Highpark,enclosure 250m NW of",Scheduled Monument,1987-03-26,,http://portal.historicenvironment.scot/designation/SM4436,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Coylton,Prehistoric domestic and defensive: settlement,283.745565468,6253.40277252,6253.40277252
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,360845,619268,Historic Environment Scotland,SM2222,"Knowesouth Burn, earthwork",Scheduled Monument,1962-03-30,1995-10-09,http://portal.historicenvironment.scot/designation/SM2222,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Bedrule,Prehistoric domestic and defensive: enclosure (domestic or defensive),338.392275644,6532.03334435,6532.03334435
2001-01-01,2015-06-11,Within 1m,Location Digitised on OS MasterMap,2500,231227,619259,Historic Environment Scotland,SM319,Greenan Castle,Scheduled Monument,1955-02-21,1993-01-19,http://portal.historicenvironment.scot/designation/SM319,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Maybole,Secular: castle,466.321929561,10882.7767391,10882.7767391
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,264736,619206,Historic Environment Scotland,SM3311,"Kyle Castle,200m E of Dalblair",Scheduled Monument,1973-12-05,,http://portal.historicenvironment.scot/designation/SM3311,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,East Ayrshire,Auchinleck,Secular: castle,548.289521206,17318.5404193,17318.5404193
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,382862,619186,Historic Environment Scotland,SM1691,"The Castles,fort",Scheduled Monument,1958-02-18,,http://portal.historicenvironment.scot/designation/SM1691,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: fort (includes hill and promontory fort),669.055321068,31031.5552507,31031.5552507
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,295649,619163,Historic Environment Scotland,SM4515,"Stoneyburn,cairns 800m SW of",Scheduled Monument,1988-03-31,,http://portal.historicenvironment.scot/designation/SM4515,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawford,Prehistoric ritual and funerary: cairn (type uncertain),216.560554619,2916.77763046,2916.77763046
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,367893,619152,Historic Environment Scotland,SM2405,"Scraesburgh,earthwork",Scheduled Monument,1964-04-16,,http://portal.historicenvironment.scot/designation/SM2405,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Jedburgh,Prehistoric domestic and defensive: enclosure (domestic or defensive),505.337282741,19418.8246327,19418.8246327
2001-01-01,2013-03-15,Within 1m,Location Digitised on OS MasterMap,1250,162131,619078,Historic Environment Scotland,SM3818,"Ballygroggan, dun 175m SW of",Scheduled Monument,1976-03-17,2013-03-15,http://portal.historicenvironment.scot/designation/SM3818,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric domestic and defensive: dun,125.504261033,1250.26670922,1250.26670922
2001-01-01,2013-03-15,Within 1m,Location Digitised on OS MasterMap,1250,174532,619048,Historic Environment Scotland,SM2921,"Low Glenramskill, dun 600m ENE of",Scheduled Monument,1970-10-01,2013-03-15,http://portal.historicenvironment.scot/designation/SM2921,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric domestic and defensive: dun,151.395348124,1520.81903569,1520.81903569
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,288919,619034,Historic Environment Scotland,SM4714,"Waterhead,platform settlement 900m N of",Scheduled Monument,1989-08-11,,http://portal.historicenvironment.scot/designation/SM4714,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawford,Prehistoric domestic and defensive: platform settlement,186.039721218,2160.60387657,2160.60387657
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,381112,619016,Historic Environment Scotland,SM2156,"Craik Moor,palisaded settlement,fort and cultivation remains",Scheduled Monument,1961-12-31,1993-01-11,http://portal.historicenvironment.scot/designation/SM2156,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: palisaded settlement,1206.5423625,77333.3454685,77333.3454685
2003-01-30,,Within 1m,Location Digitised on OS MasterMap,2500,376641,618886,Historic Environment Scotland,SM10749,"Thowliestane Hill, settlement 400m SSE of summit",Scheduled Monument,2003-01-30,,http://portal.historicenvironment.scot/designation/SM10749,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Hownam,Prehistoric domestic and defensive: scooped settlement,187.454563893,2412.97359129,2412.97359129
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385494,618810,Historic Environment Scotland,SM5737,"Cocklawfoot,enclosure,farmstead and cultivation remains 250m NNE of",Scheduled Monument,1993-09-17,,http://portal.historicenvironment.scot/designation/SM5737,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: enclosure (domestic or defensive); Secular: farmstead,567.930179278,18351.282621,18351.282621
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,386019,618796,Historic Environment Scotland,SM5019,"Cocklawfoot,farmstead,homestead,settlement & field systems 500m NE of",Scheduled Monument,1991-03-28,,http://portal.historicenvironment.scot/designation/SM5019,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: homestead; Secular: farmstead,2632.02208954,161352.133699,161352.133699
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385321,618708,Historic Environment Scotland,SM4992,"Cocklawfoot,enclosure 150m NW of",Scheduled Monument,1991-03-13,,http://portal.historicenvironment.scot/designation/SM4992,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric domestic and defensive: enclosure (domestic or defensive),457.096749013,12941.5238699,12941.5238699
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,228510,618694,Historic Environment Scotland,SM5594,"Heads of Ayr, fort 1050m NNW of Genoch Farm",Scheduled Monument,1993-02-11,,http://portal.historicenvironment.scot/designation/SM5594,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Maybole,Prehistoric domestic and defensive: fort (includes hill and promontory fort),386.012201759,7287.75579898,7287.75579898
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384483,618673,Historic Environment Scotland,SM5022,"Outer Souter Cleugh,cairns",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5022,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Morebattle,Prehistoric ritual and funerary: cairn (type uncertain),287.245004792,4595.12051089,4595.12051089
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,295075,618639,Historic Environment Scotland,SM4527,"Collins Burn,enclosure 750m NW of Elvanfoot Bridge",Scheduled Monument,1988-07-06,,http://portal.historicenvironment.scot/designation/SM4527,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawford,Prehistoric domestic and defensive: enclosure (domestic or defensive),368.956648766,10832.5043979,10832.5043979
