lon	lat	id	title	start	ccodes	aat_types	types	title_source
-2.640761382	54.97814413	1014581	Eight Roman inscriptions in the Roman quarry in Combcrag Wood, 350m south of Hadrian's Wall	16/03/1972	GB	300004790	listed building	Historic England
-2.657249191	54.97736072	1010996	Hadrian's Wall and vallum between the field boundary west of Coombe Crag and Banks Green Cottage and the road to Lanercost at Banks in wall miles 51 and 52	12/12/1928	GB	300004790	listed building	Historic England
-1.76550521	54.97829994	1018677	Motte, 50m north of Holycross Church, Ryton	17/11/1964	GB	300004790	listed building	Historic England
-1.764110319	54.97669571	1018642	Ryton village cross 160m south east of church	30/11/1950	GB	300004790	listed building	Historic England
-2.094197921	54.97662938	1002905	Hexham Bridge	03/07/1964	GB	300004790	listed building	Historic England
-2.52520327	54.97412375	1006425	Blenkinsopp Castle (uninhabited parts)	12/01/1978	GB	300004790	listed building	Historic England
-2.634979602	54.97324779	1018501	Nether Denton Roman fort, associated vicus and length of Stanegate Roman road	24/05/1961	GB	300004790	listed building	Historic England
-2.696928052	54.97232939	1010997	Hadrian's Wall and vallum between Banks Green Cottage and the road to Lanercost at Banks and the road to Garthside in wall miles 52, 53 and 54	12/12/1928	GB	300004790	listed building	Historic England
-2.019503523	54.97427375	1006604	Vicar's pele tower	28/11/1932	GB	300004790	listed building	Historic England
-2.732067704	54.97184445	1010982	Hadrian's Wall between the road to Garthside and The Centurion Inn, Walton, in wall miles 54 and 55	12/12/1928	GB	300004790	listed building	Historic England
-2.246294654	54.97298602	1006490	Bridge at Haydon Bridge	24/12/1963	GB	300004790	listed building	Historic England
-2.737889962	54.97031535	1010983	The vallum between the road to Garthside and the track east of Castlesteads in wall miles 54, 55 and 56	12/12/1928	GB	300004790	listed building	Historic England
-2.754228354	54.96984767	1010984	Hadrian's Wall between Eden Vale house and the Cam Beck in wall mile 56	12/12/1928	GB	300004790	listed building	Historic England
-2.01883315	54.97208635	1006574	Corbridge Bridge	28/11/1932	GB	300004790	listed building	Historic England
-2.102956899	54.97153729	1006593	Remains of medieval priory and Anglo-Saxon monastery under and around Hexham Abbey and its precincts	01/01/1900	GB	300004790	listed building	Historic England
-2.099929978	54.9712846	1006512	Hexham Manor Office (or gaol)	01/01/1900	GB	300004790	listed building	Historic England
-2.695286902	54.96611358	1008635	Lanercost Augustinian priory, precinct wall and medieval standing cross base	22/12/1928	GB	300004790	listed building	Historic England
-2.761655187	54.96561038	1015924	The Roman bath house to the north east of Castlesteads Roman fort in wall mile 56	14/07/1997	GB	300004790	listed building	Historic England
-2.359642296	54.96675403	1006516	Willimontswyke (uninhabited portions)	01/01/1900	GB	300004790	listed building	Historic England
-2.773338579	54.96363416	1010986	Hadrian's Wall between the Cam Beck and Newtown Farm in wall miles 56 and 57	12/12/1928	GB	300004790	listed building	Historic England
-2.762523436	54.96323602	1010985	Castlesteads Roman fort and the vallum between the track to the east of Castlesteads fort and the Cam Beck in the west	12/12/1928	GB	300004790	listed building	Historic England
-1.858341018	54.96517409	1011647	Prudhoe Castle tower keep castle	09/07/1915	GB	300004790	listed building	Historic England
-2.698955844	54.96261642	1007105	Lanercost Bridge	26/06/1924	GB	300004790	listed building	Historic England
-2.039709612	54.96421317	1006590	Dilston Castle	01/01/1900	GB	300004790	listed building	Historic England
-2.039430794	54.96389873	1006591	Dilston Chapel	01/01/1900	GB	300004790	listed building	Historic England
-2.005801131	54.96276576	1009156	Three temporary camps at Farnley Grange	17/08/1961	GB	300004790	listed building	Historic England
-2.658408854	54.95994926	1007090	Medieval fishponds and moat at Denton Hall	26/06/1978	GB	300004790	listed building	Historic England
-2.712725475	54.95936115	1014585	Boothby Roman fort	17/11/1964	GB	300004790	listed building	Historic England
-2.469004684	54.96034695	1002910	Bellister Castle (uninhabited parts)	27/05/1963	GB	300004790	listed building	Historic England
-2.777654668	54.95844796	1010987	The vallum between the field boundary south east of Heads Wood and the A6071 road in wall mile 57	12/12/1928	GB	300004790	listed building	Historic England
-2.43566762	54.95835388	1006484	Camp in Oakwood SE of Plenmeller village	01/01/1900	GB	300004790	listed building	Historic England
-3.203403817	54.95305078	1017388	Knockcross Roman temporary camp at Grey Havens	26/11/1964	GB	300004790	listed building	Historic England
-2.670568902	54.95646956	1019210	The Stonehouse bastle, 240m north of Denton Foot	25/07/1978	GB	300004790	listed building	Historic England
-3.215334317	54.95204112	1014702	The Roman fort and associated civil settlement and a medieval tower house at Bowness on Solway at the west end of Hadrian's Wall in wall mile 80	12/12/1928	GB	300004790	listed building	Historic England
-2.86178478	54.95368544	1019762	Scaleby Castle moated site	02/11/1950	GB	300004790	listed building	Historic England
-2.788169087	54.95358703	1010988	Hadrian's Wall and vallum from A6071 to The Cottage in the case of the Wall, and to the road to Oldwall, for the vallum, in wall miles 57, 58 and 59	12/12/1928	GB	300004790	listed building	Historic England
-3.20021753	54.94937642	1015951	Hadrian's Wall between Port Carlisle and Bowness-on-Solway in wall miles 78 and 79	12/12/1928	GB	300004790	listed building	Historic England
-2.68081613	54.95138336	1013969	Tower Tye ringwork	26/08/1924	GB	300004790	listed building	Historic England
-3.193990139	54.94684047	1016021	Hadrian's Wall vallum between the track south of Kirkland House and Bowness-on-Solway in wall miles 78 and 79	12/12/1928	GB	300004790	listed building	Historic England
-3.235985363	54.94614689	1014919	Biglands House (milefortlet 1) and associated parallel ditches, part of the Roman frontier defences along the Cumbrian coast	24/05/1961	GB	300004790	listed building	Historic England
-1.924381531	54.95068025	1006584	Bywell Castle gate tower	28/11/1932	GB	300004790	listed building	Historic England
-3.183010337	54.94459968	1016075	Hadrian's Wall north of Kirkland House, Port Carlisle in wall mile 78	19/03/1998	GB	300004790	listed building	Historic England
-2.071655054	54.94955399	1003703	Linnels (or Linnolds) Bridge	01/01/1900	GB	300004790	listed building	Historic England
-3.002309891	54.94506225	1007169	Rockcliffe Cross	23/03/1970	GB	300004790	listed building	Historic England
-2.782993037	54.94572997	1007151	Motte, immediately south east of Nook Farm	22/03/1962	GB	300004790	listed building	Historic England
-2.766762705	54.94567059	1014586	Brampton Old Church Roman fort and the medieval Church of St Martin	30/08/1938	GB	300004790	listed building	Historic England
-1.823082124	54.94767722	1005917	Ditched enclosure S of North View, Coalburns	01/01/1900	GB	300004790	listed building	Historic England
-3.18110046	54.94189415	1014701	Hadrian's Wall and vallum between the access road to Glendale caravan park and the track south of Kirkland House in wall miles 77 and 78	12/12/1928	GB	300004790	listed building	Historic England
-2.827859428	54.94413991	1010989	Hadrian's Wall between the road to Laversdale at Oldwall and Baron's Dike in wall miles 59 and 60	12/12/1928	GB	300004790	listed building	Historic England
-2.754816645	54.94419414	1014580	Romano-British farmstead and associated enclosure 770m ESE of Old Church	07/08/1996	GB	300004790	listed building	Historic England
-2.730032796	54.94401114	1013967	The Mote Castle mound, medieval motte castle and site of late medieval beacon	10/01/1962	GB	300004790	listed building	Historic England
-2.262508104	54.94583185	1018211	Langley and Blagill lead smeltmills, flue and chimney	02/04/1975	GB	300004790	listed building	Historic England
-3.176534837	54.94039542	1015904	Hadrian's Wall between the dismantled railway and the access road to Glendale caravan park in wall mile 77	12/12/1928	GB	300004790	listed building	Historic England
-3.173615118	54.94017745	1015903	Hadrian's Wall between Apple Garth, Westfield, and the dismantled railway in wall mile 77	12/12/1928	GB	300004790	listed building	Historic England
-2.567570446	54.94444521	1006494	The Curricks camp	23/01/1962	GB	300004790	listed building	Historic England
-2.827233338	54.94290414	1010990	The vallum between the road to Laversdale at Oldwall and Baron's Dike in wall miles 59 and 60	12/12/1928	GB	300004790	listed building	Historic England
-2.762775151	54.94317838	1015420	Four Romano-British farmsteads 370m south east of Old Church	15/03/1966	GB	300004790	listed building	Historic England
-2.873419636	54.94212919	1020277	A night dummy aerodrome control building, part of a World War II bombing decoy, 610m north east of Walby Cottage	10/10/2001	GB	300004790	listed building	Historic England
-2.759710452	54.94123423	1014583	Bowl barrow 710m south east of Old Church	20/05/1963	GB	300004790	listed building	Historic England
-3.173947702	54.93768452	1014700	Hadrian's Wall vallum between the watercourse 400m south east of Glasson and the access road to Glendale caravan park in wall miles 76 and 77	12/12/1928	GB	300004790	listed building	Historic England
-2.760817079	54.94038741	1014584	Bowl barrow 760m SSE of Old Church	20/05/1963	GB	300004790	listed building	Historic England
-3.265268908	54.93512939	1014918	Campfield (tower 2b) and associated parallel ditches and Roman road, 350m south west of Campfield Farm part of Roman frontier defences along Cumbrian coast	17/07/1961	GB	300004790	listed building	Historic England
-2.313802205	54.94120387	1006592	Staward pele	24/06/1953	GB	300004790	listed building	Historic England
-2.861195652	54.93748286	1010979	Hadrian's Wall and vallum between Baron's Dike and Birky Lane at Walby, in wall miles 60, 61 and 62.	12/12/1928	GB	300004790	listed building	Historic England
-3.271652634	54.9327173	1014916	Pasture House (milefortlet 3), part of the Roman frontier defences along the Cumbrian coast	09/11/1961	GB	300004790	listed building	Historic England
-2.261969013	54.93817022	1021259	Earthwork and buried remains of Stublick Colliery, immediately south east of Stublick	12/11/2003	GB	300004790	listed building	Historic England
-3.27919049	54.93145477	1007185	Pasture House turret 3a	09/11/1961	GB	300004790	listed building	Historic England
-2.849441559	54.93472034	1010957	Moss Side 1 and 2 Roman temporary camps	20/07/1966	GB	300004790	listed building	Historic England
-3.286804137	54.93072726	1014915	Herd Hill North (tower 3b), 175m north east of the sheep wash, part of the Roman frontier defences along the Cumbrian coast	09/11/1961	GB	300004790	listed building	Historic England
-2.819621613	54.93364098	1010610	Watchclose Roman temporary camp	12/12/1928	GB	300004790	listed building	Historic England
-3.157679447	54.92957616	1014699	Drumburgh Roman fort and Hadrian's Wall between Burgh Marsh and Westfield House in wall miles 76 and 77	12/12/1928	GB	300004790	listed building	Historic England
-3.289533774	54.92624301	1014917	Herd Hill (milefortlet 4) and associated parallel banks and ditches, part of the Roman frontier defences along the Cumbrian coast	17/07/1961	GB	300004790	listed building	Historic England
-2.600073487	54.93136184	1017643	Roachburn Colliery	29/01/1998	GB	300004790	listed building	Historic England
-2.854426446	54.92882217	1007158	The Stangate at Crosby Lodge	06/12/1961	GB	300004790	listed building	Historic England
-2.89255421	54.92675698	1010980	Hadrian's Wall and vallum between Birky Lane at Walby and the east side of the M6 in wall miles 62 and 63	12/12/1928	GB	300004790	listed building	Historic England
-3.291886302	54.9226039	1007184	Cardurnock Marsh turret 4a	17/07/1961	GB	300004790	listed building	Historic England
-3.018686391	54.9240378	1013510	Beaumont motte castle and section of Hadrian's Wall in wall mile 70 including turret 70a	19/03/1998	GB	300004790	listed building	Historic England
-3.038801827	54.92272522	1018457	Burgh by Sands Roman fort, Beaumont camp, Burgh Castle and Hadrian's Wall from boundary west of churchyard, Beaumont to Burgh Head in wall miles 70 and 71	12/12/1928	GB	300004790	listed building	Historic England
-2.596762835	54.92565847	1019761	19th century zinc spelter works and 20th century fume works at Tindale and the Great Battery - part of Lord Carlisle's rail system, 290m SW of Riggfoot Farm	09/05/2001	GB	300004790	listed building	Historic England
-3.067864168	54.92243054	1014698	Hadrian's Wall between Fulwood House at Burgh by Sands and Burgh Marsh in wall miles 72 and 73	12/12/1928	GB	300004790	listed building	Historic England
